changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,4774,replace-subtree,5725,0,2404,58,25,152,97,1249,520,1950,board-256-keyed-true,structured,removal
160,1359462507,160,117,one-label,158,1,5,12,0,6,4,5,58,80,board-16-keyed-false,structured,removal
160,1359462507,160,275,all-labels,365,1,14,24,0,7,5,65,60,155,board-16-keyed-false,structured,removal
160,1359462507,160,276,reverse,346,1,15,24,1,7,5,65,60,155,board-16-keyed-false,structured,removal
160,1359462507,160,373,replace-subtree,497,1,44,24,1,8,5,106,63,202,board-16-keyed-false,structured,removal
160,1359462507,160,109,one-label,128,1,20,13,0,7,4,5,31,55,board-16-keyed-true,structured,removal
160,1359462507,160,252,all-labels,324,1,28,24,0,7,5,56,31,118,board-16-keyed-true,structured,removal
160,1359462507,160,273,reverse,318,1,22,24,0,7,5,76,32,141,board-16-keyed-true,structured,removal
160,1359462507,160,318,replace-subtree,424,1,59,24,1,8,5,79,33,142,board-16-keyed-true,structured,removal
160,251641503,160,359,one-label,463,1,18,15,0,36,16,5,234,271,board-64-keyed-false,structured,removal
160,251641503,160,885,all-labels,1056,1,54,46,0,39,20,256,244,573,board-64-keyed-false,structured,removal
160,251641503,160,883,reverse,1041,1,55,46,3,38,20,253,241,567,board-64-keyed-false,structured,removal
160,251641503,160,1236,replace-subtree,1443,1,239,46,5,42,20,411,248,730,board-64-keyed-false,structured,removal
160,251641503,160,302,one-label,389,1,78,16,0,36,16,4,119,158,board-64-keyed-true,structured,removal
160,251641503,160,774,all-labels,933,1,112,46,0,37,20,211,123,406,board-64-keyed-true,structured,removal
160,251641503,160,804,reverse,933,1,85,46,2,39,22,260,124,457,board-64-keyed-true,structured,removal
160,251641503,160,1060,replace-subtree,1276,1,300,46,5,42,21,300,128,499,board-64-keyed-true,structured,removal
160,251641503,160,1281,one-label,1485,1,73,24,0,131,71,6,937,1039,board-256-keyed-false,structured,removal
160,251641503,160,2858,all-labels,3103,1,232,58,0,139,100,1059,980,2245,board-256-keyed-false,structured,removal
160,251641503,160,2950,reverse,3174,1,247,59,24,142,104,1075,992,2304,board-256-keyed-false,structured,removal
160,251641503,160,5641,replace-subtree,6305,1,2232,58,25,151,100,1797,1006,3010,board-256-keyed-false,structured,removal
160,251641503,160,1037,one-label,1384,1,308,24,0,128,68,5,470,571,board-256-keyed-true,structured,removal
160,251641503,160,2300,all-labels,2690,1,463,58,0,136,91,806,489,1464,board-256-keyed-true,structured,removal
160,251641503,160,1793,reverse,2089,1,340,57,9,135,76,446,480,1064,board-256-keyed-true,structured,removal
160,251641503,160,4931,replace-subtree,5700,1,2560,59,26,150,100,1256,526,1973,board-256-keyed-true,structured,removal
160,1359462507,160,120,one-label,179,1,5,12,0,6,4,6,58,82,board-16-keyed-false,structured,base
160,1359462507,160,307,all-labels,398,1,14,23,0,7,5,89,60,183,board-16-keyed-false,structured,base
160,1359462507,160,308,reverse,399,1,14,23,1,7,5,88,60,182,board-16-keyed-false,structured,base
160,1359462507,160,407,replace-subtree,508,1,61,23,2,8,4,126,62,219,board-16-keyed-false,structured,base
160,1359462507,160,113,one-label,138,1,21,14,0,6,4,6,33,59,board-16-keyed-true,structured,base
160,1359462507,160,279,all-labels,368,1,28,24,0,7,5,80,31,144,board-16-keyed-true,structured,base
160,1359462507,160,297,reverse,375,1,22,24,0,7,5,102,31,166,board-16-keyed-true,structured,base
160,1359462507,160,361,replace-subtree,460,1,76,23,2,8,5,104,33,168,board-16-keyed-true,structured,base
160,251641503,160,364,one-label,462,1,19,15,0,36,16,6,235,277,board-64-keyed-false,structured,base
160,251641503,160,970,all-labels,1139,1,56,46,0,40,20,337,245,653,board-64-keyed-false,structured,base
160,251641503,160,969,reverse,1133,1,56,46,3,39,20,333,242,649,board-64-keyed-false,structured,base
160,251641503,160,1636,replace-subtree,1842,1,513,45,7,42,20,488,247,812,board-64-keyed-false,structured,base
160,251641503,160,297,one-label,381,1,75,16,0,36,16,6,117,156,board-64-keyed-true,structured,base
160,251641503,160,860,all-labels,1063,1,115,46,0,38,20,293,125,489,board-64-keyed-true,structured,base
160,251641503,160,889,reverse,1027,1,85,46,2,40,21,344,124,542,board-64-keyed-true,structured,base
160,251641503,160,1432,replace-subtree,1672,1,569,46,7,42,21,386,130,591,board-64-keyed-true,structured,base
